participant_id,paragraph_id,region,region_text,aoi_id,aoi_text,dwell_time
l43_413,2,answer_A,News of the discovery of the bottle,7,of,220
l43_413,2,answer_A,News of the discovery of the bottle,8,the,60
l43_413,2,answer_A,News of the discovery of the bottle,9,discovery,201
l43_413,2,answer_A,News of the discovery of the bottle,10,of,433
l43_413,2,answer_A,News of the discovery of the bottle,11,the,0
l43_413,2,answer_A,News of the discovery of the bottle,12,bottle,0
l43_413,2,answer_D,A package for Angela,13,A,0
l43_413,2,answer_D,A package for Angela,14,package,336
l43_413,2,answer_D,A package for Angela,15,for,154
l43_413,2,answer_D,A package for Angela,16,Angela,0
l43_413,2,answer_B,A message from the post office,17,A,0
l43_413,2,answer_B,A message from the post office,18,message,370
l43_413,2,answer_B,A message from the post office,19,from,108
l43_413,2,answer_B,A message from the post office,20,the,408
l43_413,2,answer_B,A message from the post office,21,post,0
l43_413,2,answer_B,A message from the post office,22,office,0
l43_413,2,answer_C,A letter from a museum in Hamburg,23,A,0
l43_413,2,answer_C,A letter from a museum in Hamburg,24,letter,275
l43_413,2,answer_C,A letter from a museum in Hamburg,25,from,0
l43_413,2,answer_C,A letter from a museum in Hamburg,26,a,0
l43_413,2,answer_C,A letter from a museum in Hamburg,27,museum,321
l43_413,2,answer_C,A letter from a museum in Hamburg,28,in,0
l43_413,2,answer_C,A letter from a museum in Hamburg,29,Hamburg,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,1,Who,176
l44_414,1,question,Who threw the bottle into the Baltic Sea?,2,threw,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,3,the,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,4,bottle,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,5,into,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,6,the,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,7,Baltic,0
l44_414,1,question,Who threw the bottle into the Baltic Sea?,8,Sea?,0
l44_414,1,answer_A,Angela Erdmann's grandfather,9,Angela,839
l44_414,1,answer_A,Angela Erdmann's grandfather,10,Erdmann's,271
l44_414,1,answer_A,Angela Erdmann's grandfather,11,grandfather,0
l44_414,1,answer_D,A fisherman,12,A,0
l44_414,1,answer_D,A fisherman,13,fisherman,215
l44_414,1,answer_B,Angela Erdmann,14,Angela,371
l44_414,1,answer_B,Angela Erdmann,15,Erdmann,0
l44_414,1,answer_C,A museum worker,16,A,0
l44_414,1,answer_C,A museum worker,17,museum,0
l44_414,1,answer_C,A museum worker,18,worker,0
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,150
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",0
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,0
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,365
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,138
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,136
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,431
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,256
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,217
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,282
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,165
l45_415,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l45_415,4,answer_D,Before 1901,14,Before,159
l45_415,4,answer_D,Before 1901,15,1901,0
l45_415,4,answer_C,At the age of 54,16,At,0
l45_415,4,answer_C,At the age of 54,17,the,0
l45_415,4,answer_C,At the age of 54,18,age,393
l45_415,4,answer_C,At the age of 54,19,of,239
l45_415,4,answer_C,At the age of 54,20,54,79
l45_415,4,answer_A,At the age of 20,21,At,334
l45_415,4,answer_A,At the age of 20,22,the,561
l45_415,4,answer_A,At the age of 20,23,age,0
l45_415,4,answer_A,At the age of 20,24,of,303
l45_415,4,answer_A,At the age of 20,25,20,0
l45_415,4,answer_B,Before 1913,26,Before,199
l45_415,4,answer_B,Before 1913,27,1913,136
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,202
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,0
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,0
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,177
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,0
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,0
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,100
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,0
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,646
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,203
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,684
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,64
l46_2096,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,293
l46_2096,6,answer_B,It will stay at the Maritime Museum,14,It,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,15,will,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,16,stay,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,17,at,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,18,the,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,19,Maritime,0
l46_2096,6,answer_B,It will stay at the Maritime Museum,20,Museum,0
l46_2096,6,answer_C,Photos of it will be put on display,21,Photos,0
l46_2096,6,answer_C,Photos of it will be put on display,22,of,0
l46_2096,6,answer_C,Photos of it will be put on display,23,it,0
l46_2096,6,answer_C,Photos of it will be put on display,24,will,0
l46_2096,6,answer_C,Photos of it will be put on display,25,be,0
l46_2096,6,answer_C,Photos of it will be put on display,26,put,0
l46_2096,6,answer_C,Photos of it will be put on display,27,on,0
l46_2096,6,answer_C,Photos of it will be put on display,28,display,0
l46_2096,6,answer_D,It will be given to Erdmann,29,It,321
l46_2096,6,answer_D,It will be given to Erdmann,30,will,0
l46_2096,6,answer_D,It will be given to Erdmann,31,be,260
l46_2096,6,answer_D,It will be given to Erdmann,32,given,286
l46_2096,6,answer_D,It will be given to Erdmann,33,to,0
l46_2096,6,answer_D,It will be given to Erdmann,34,Erdmann,147
l46_2096,6,answer_A,Its fate is not known,35,Its,0
l46_2096,6,answer_A,Its fate is not known,36,fate,0
l46_2096,6,answer_A,Its fate is not known,37,is,0
l46_2096,6,answer_A,Its fate is not known,38,not,0
l46_2096,6,answer_A,Its fate is not known,39,known,0
l47_420,3,question,How was the bottle discovered?,1,How,177
l47_420,3,question,How was the bottle discovered?,2,was,0
l47_420,3,question,How was the bottle discovered?,3,the,513
l47_420,3,question,How was the bottle discovered?,4,bottle,0
l47_420,3,question,How was the bottle discovered?,5,discovered?,355
l47_420,3,answer_C,Holger von Neuhoff discovered it,6,Holger,169
l47_420,3,answer_C,Holger von Neuhoff discovered it,7,von,0
l47_420,3,answer_C,Holger von Neuhoff discovered it,8,Neuhoff,0
l47_420,3,answer_C,Holger von Neuhoff discovered it,9,discovered,153
l47_420,3,answer_C,Holger von Neuhoff discovered it,10,it,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,11,A,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,12,boy,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,13,discovered,204
l47_420,3,answer_D,A boy discovered it while playing in the sea,14,it,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,15,while,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,16,playing,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,17,in,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,18,the,0
l47_420,3,answer_D,A boy discovered it while playing in the sea,19,sea,0
l47_420,3,answer_B,It washed up on the shore of Kiel,20,It,0
l47_420,3,answer_B,It washed up on the shore of Kiel,21,washed,269
l47_420,3,answer_B,It washed up on the shore of Kiel,22,up,179
l47_420,3,answer_B,It washed up on the shore of Kiel,23,on,0
l47_420,3,answer_B,It washed up on the shore of Kiel,24,the,0
l47_420,3,answer_B,It washed up on the shore of Kiel,25,shore,223
l47_420,3,answer_B,It washed up on the shore of Kiel,26,of,0
l47_420,3,answer_B,It washed up on the shore of Kiel,27,Kiel,0
l47_420,3,answer_A,A fisherman discovered it,28,A,0
l47_420,3,answer_A,A fisherman discovered it,29,fisherman,301
l47_420,3,answer_A,A fisherman discovered it,30,discovered,453
l47_420,3,answer_A,A fisherman discovered it,31,it,0
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,296
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,0
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,0
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,400
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,136
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,388
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,158
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,530
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,160
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,186
l48_421,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,476
l48_421,5,answer_B,Love for writing,13,Love,170
l48_421,5,answer_B,Love for writing,14,for,306
l48_421,5,answer_B,Love for writing,15,writing,145
l48_421,5,answer_D,Love for museums,16,Love,326
l48_421,5,answer_D,Love for museums,17,for,0
l48_421,5,answer_D,Love for museums,18,museums,0
l48_421,5,answer_C,Opposition to polluting the sea,19,Opposition,250
l48_421,5,answer_C,Opposition to polluting the sea,20,to,363
l48_421,5,answer_C,Opposition to polluting the sea,21,polluting,173
l48_421,5,answer_C,Opposition to polluting the sea,22,the,0
l48_421,5,answer_C,Opposition to polluting the sea,23,sea,0
l48_421,5,answer_A,Open-mindedness,24,Open-mindedness,430
l49_424,2,question,What did Angela's visitor deliver?,1,What,179
l49_424,2,question,What did Angela's visitor deliver?,2,did,85
l49_424,2,question,What did Angela's visitor deliver?,3,Angela's,136
l49_424,2,question,What did Angela's visitor deliver?,4,visitor,137
l49_424,2,question,What did Angela's visitor deliver?,5,deliver?,583
l49_424,2,answer_A,News of the discovery of the bottle,6,News,141
l49_424,2,answer_A,News of the discovery of the bottle,7,of,235
l49_424,2,answer_A,News of the discovery of the bottle,8,the,0
l49_424,2,answer_A,News of the discovery of the bottle,9,discovery,477
l49_424,2,answer_A,News of the discovery of the bottle,10,of,0
l49_424,2,answer_A,News of the discovery of the bottle,11,the,0
l49_424,2,answer_A,News of the discovery of the bottle,12,bottle,0
l49_424,2,answer_B,A message from the post office,13,A,0
l49_424,2,answer_B,A message from the post office,14,message,211
l49_424,2,answer_B,A message from the post office,15,from,328
l49_424,2,answer_B,A message from the post office,16,the,75
l49_424,2,answer_B,A message from the post office,17,post,499
l49_424,2,answer_B,A message from the post office,18,office,152
l49_424,2,answer_D,A package for Angela,19,A,212
l49_424,2,answer_D,A package for Angela,20,package,395
l49_424,2,answer_D,A package for Angela,21,for,316
l49_424,2,answer_D,A package for Angela,22,Angela,223
l49_424,2,answer_C,A letter from a museum in Hamburg,23,A,0
l49_424,2,answer_C,A letter from a museum in Hamburg,24,letter,201
l49_424,2,answer_C,A letter from a museum in Hamburg,25,from,0
l49_424,2,answer_C,A letter from a museum in Hamburg,26,a,111
l49_424,2,answer_C,A letter from a museum in Hamburg,27,museum,300
l49_424,2,answer_C,A letter from a museum in Hamburg,28,in,0
l49_424,2,answer_C,A letter from a museum in Hamburg,29,Hamburg,185
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,105
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,147
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,0
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,162
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,0
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,124
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,0
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,268
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,518
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,314
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,874
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,406
l4_331,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,1074
l4_331,6,answer_D,It will be given to Erdmann,14,It,0
l4_331,6,answer_D,It will be given to Erdmann,15,will,147
l4_331,6,answer_D,It will be given to Erdmann,16,be,0
l4_331,6,answer_D,It will be given to Erdmann,17,given,155
l4_331,6,answer_D,It will be given to Erdmann,18,to,0
l4_331,6,answer_D,It will be given to Erdmann,19,Erdmann,163
l4_331,6,answer_C,Photos of it will be put on display,20,Photos,148
l4_331,6,answer_C,Photos of it will be put on display,21,of,0
l4_331,6,answer_C,Photos of it will be put on display,22,it,164
l4_331,6,answer_C,Photos of it will be put on display,23,will,284
l4_331,6,answer_C,Photos of it will be put on display,24,be,140
l4_331,6,answer_C,Photos of it will be put on display,25,put,209
l4_331,6,answer_C,Photos of it will be put on display,26,on,0
l4_331,6,answer_C,Photos of it will be put on display,27,display,0
l4_331,6,answer_B,It will stay at the Maritime Museum,28,It,0
l4_331,6,answer_B,It will stay at the Maritime Museum,29,will,222
l4_331,6,answer_B,It will stay at the Maritime Museum,30,stay,410
l4_331,6,answer_B,It will stay at the Maritime Museum,31,at,0
l4_331,6,answer_B,It will stay at the Maritime Museum,32,the,96
l4_331,6,answer_B,It will stay at the Maritime Museum,33,Maritime,334
l4_331,6,answer_B,It will stay at the Maritime Museum,34,Museum,0
l4_331,6,answer_A,Its fate is not known,35,Its,0
l4_331,6,answer_A,Its fate is not known,36,fate,188
l4_331,6,answer_A,Its fate is not known,37,is,0
l4_331,6,answer_A,Its fate is not known,38,not,191
l4_331,6,answer_A,Its fate is not known,39,known,0
l50_425,1,question,Who threw the bottle into the Baltic Sea?,1,Who,208
l50_425,1,question,Who threw the bottle into the Baltic Sea?,2,threw,200
l50_425,1,question,Who threw the bottle into the Baltic Sea?,3,the,159
l50_425,1,question,Who threw the bottle into the Baltic Sea?,4,bottle,0
l50_425,1,question,Who threw the bottle into the Baltic Sea?,5,into,99
l50_425,1,question,Who threw the bottle into the Baltic Sea?,6,the,125
l50_425,1,question,Who threw the bottle into the Baltic Sea?,7,Baltic,254
l50_425,1,question,Who threw the bottle into the Baltic Sea?,8,Sea?,41
l50_425,1,answer_A,Angela Erdmann's grandfather,9,Angela,0
l50_425,1,answer_A,Angela Erdmann's grandfather,10,Erdmann's,396
l50_425,1,answer_A,Angela Erdmann's grandfather,11,grandfather,126
l50_425,1,answer_C,A museum worker,12,A,0
l50_425,1,answer_C,A museum worker,13,museum,426
l50_425,1,answer_C,A museum worker,14,worker,123
l50_425,1,answer_B,Angela Erdmann,15,Angela,251
l50_425,1,answer_B,Angela Erdmann,16,Erdmann,249
l50_425,1,answer_D,A fisherman,17,A,0
l50_425,1,answer_D,A fisherman,18,fisherman,339
l51_429,2,question,What did Angela's visitor deliver?,1,What,506
l51_429,2,question,What did Angela's visitor deliver?,2,did,415
l51_429,2,question,What did Angela's visitor deliver?,3,Angela's,621
l51_429,2,question,What did Angela's visitor deliver?,4,visitor,1159
l51_429,2,question,What did Angela's visitor deliver?,5,deliver?,860
l51_429,2,answer_A,News of the discovery of the bottle,6,News,433
l51_429,2,answer_A,News of the discovery of the bottle,7,of,178
l51_429,2,answer_A,News of the discovery of the bottle,8,the,0
l51_429,2,answer_A,News of the discovery of the bottle,9,discovery,228
l51_429,2,answer_A,News of the discovery of the bottle,10,of,188
l51_429,2,answer_A,News of the discovery of the bottle,11,the,0
l51_429,2,answer_A,News of the discovery of the bottle,12,bottle,202
l51_429,2,answer_B,A message from the post office,13,A,0
l51_429,2,answer_B,A message from the post office,14,message,266
l51_429,2,answer_B,A message from the post office,15,from,264
l51_429,2,answer_B,A message from the post office,16,the,189
l51_429,2,answer_B,A message from the post office,17,post,161
l51_429,2,answer_B,A message from the post office,18,office,0
l51_429,2,answer_C,A letter from a museum in Hamburg,19,A,0
l51_429,2,answer_C,A letter from a museum in Hamburg,20,letter,297
l51_429,2,answer_C,A letter from a museum in Hamburg,21,from,918
l51_429,2,answer_C,A letter from a museum in Hamburg,22,a,957
l51_429,2,answer_C,A letter from a museum in Hamburg,23,museum,1246
l51_429,2,answer_C,A letter from a museum in Hamburg,24,in,182
l51_429,2,answer_C,A letter from a museum in Hamburg,25,Hamburg,404
l51_429,2,answer_D,A package for Angela,26,A,0
l51_429,2,answer_D,A package for Angela,27,package,481
l51_429,2,answer_D,A package for Angela,28,for,158
l51_429,2,answer_D,A package for Angela,29,Angela,252
l51_429,3,question,How was the bottle discovered?,1,How,154
l51_429,3,question,How was the bottle discovered?,2,was,274
l51_429,3,question,How was the bottle discovered?,3,the,0
l51_429,3,question,How was the bottle discovered?,4,bottle,560
l51_429,3,question,How was the bottle discovered?,5,discovered?,314
l51_429,3,answer_A,A fisherman discovered it,6,A,0
l51_429,3,answer_A,A fisherman discovered it,7,fisherman,602
l51_429,3,answer_A,A fisherman discovered it,8,discovered,359
l51_429,3,answer_A,A fisherman discovered it,9,it,0
l51_429,3,answer_B,It washed up on the shore of Kiel,10,It,0
l51_429,3,answer_B,It washed up on the shore of Kiel,11,washed,307
l51_429,3,answer_B,It washed up on the shore of Kiel,12,up,210
l51_429,3,answer_B,It washed up on the shore of Kiel,13,on,234
l51_429,3,answer_B,It washed up on the shore of Kiel,14,the,0
l51_429,3,answer_B,It washed up on the shore of Kiel,15,shore,493
l51_429,3,answer_B,It washed up on the shore of Kiel,16,of,211
l51_429,3,answer_B,It washed up on the shore of Kiel,17,Kiel,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,18,A,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,19,boy,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,20,discovered,467
l51_429,3,answer_D,A boy discovered it while playing in the sea,21,it,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,22,while,216
l51_429,3,answer_D,A boy discovered it while playing in the sea,23,playing,152
l51_429,3,answer_D,A boy discovered it while playing in the sea,24,in,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,25,the,0
l51_429,3,answer_D,A boy discovered it while playing in the sea,26,sea,212
l51_429,3,answer_C,Holger von Neuhoff discovered it,27,Holger,631
l51_429,3,answer_C,Holger von Neuhoff discovered it,28,von,0
l51_429,3,answer_C,Holger von Neuhoff discovered it,29,Neuhoff,198
l51_429,3,answer_C,Holger von Neuhoff discovered it,30,discovered,274
l51_429,3,answer_C,Holger von Neuhoff discovered it,31,it,0
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,326
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",203
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,172
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,484
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,390
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,0
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,427
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,0
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,319
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,496
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l51_429,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,180
l51_429,4,answer_A,At the age of 20,14,At,502
l51_429,4,answer_A,At the age of 20,15,the,0
l51_429,4,answer_A,At the age of 20,16,age,215
l51_429,4,answer_A,At the age of 20,17,of,310
l51_429,4,answer_A,At the age of 20,18,20,119
l51_429,4,answer_B,Before 1913,19,Before,580
l51_429,4,answer_B,Before 1913,20,1913,156
l51_429,4,answer_C,At the age of 54,21,At,0
l51_429,4,answer_C,At the age of 54,22,the,170
l51_429,4,answer_C,At the age of 54,23,age,338
l51_429,4,answer_C,At the age of 54,24,of,0
l51_429,4,answer_C,At the age of 54,25,54,197
l51_429,4,answer_D,Before 1901,26,Before,381
l51_429,4,answer_D,Before 1901,27,1901,105
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,237
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,29
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,147
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,198
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,146
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,614
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,0
l52_430,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,0
l52_430,6,answer_D,It will be given to Erdmann,14,It,0
l52_430,6,answer_D,It will be given to Erdmann,15,will,134
l52_430,6,answer_D,It will be given to Erdmann,16,be,147
l52_430,6,answer_D,It will be given to Erdmann,17,given,0
l52_430,6,answer_D,It will be given to Erdmann,18,to,72
l52_430,6,answer_D,It will be given to Erdmann,19,Erdmann,0
l52_430,6,answer_B,It will stay at the Maritime Museum,20,It,0
l52_430,6,answer_B,It will stay at the Maritime Museum,21,will,0
l52_430,6,answer_B,It will stay at the Maritime Museum,22,stay,344
l52_430,6,answer_B,It will stay at the Maritime Museum,23,at,0
l52_430,6,answer_B,It will stay at the Maritime Museum,24,the,284
l52_430,6,answer_B,It will stay at the Maritime Museum,25,Maritime,830
l52_430,6,answer_B,It will stay at the Maritime Museum,26,Museum,0
l52_430,6,answer_C,Photos of it will be put on display,27,Photos,0
l52_430,6,answer_C,Photos of it will be put on display,28,of,208
l52_430,6,answer_C,Photos of it will be put on display,29,it,317
l52_430,6,answer_C,Photos of it will be put on display,30,will,161
l52_430,6,answer_C,Photos of it will be put on display,31,be,0
l52_430,6,answer_C,Photos of it will be put on display,32,put,0
l52_430,6,answer_C,Photos of it will be put on display,33,on,238
l52_430,6,answer_C,Photos of it will be put on display,34,display,0
l52_430,6,answer_A,Its fate is not known,35,Its,0
l52_430,6,answer_A,Its fate is not known,36,fate,280
l52_430,6,answer_A,Its fate is not known,37,is,0
l52_430,6,answer_A,Its fate is not known,38,not,102
l52_430,6,answer_A,Its fate is not known,39,known,0
l53_432,3,question,How was the bottle discovered?,1,How,167
l53_432,3,question,How was the bottle discovered?,2,was,316
l53_432,3,question,How was the bottle discovered?,3,the,143
l53_432,3,question,How was the bottle discovered?,4,bottle,200
l53_432,3,question,How was the bottle discovered?,5,discovered?,401
l53_432,3,answer_D,A boy discovered it while playing in the sea,6,A,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,7,boy,104
l53_432,3,answer_D,A boy discovered it while playing in the sea,8,discovered,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,9,it,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,10,while,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,11,playing,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,12,in,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,13,the,0
l53_432,3,answer_D,A boy discovered it while playing in the sea,14,sea,0
l53_432,3,answer_A,A fisherman discovered it,15,A,421
l53_432,3,answer_A,A fisherman discovered it,16,fisherman,375
l53_432,3,answer_A,A fisherman discovered it,17,discovered,297
l53_432,3,answer_A,A fisherman discovered it,18,it,0
l53_432,3,answer_C,Holger von Neuhoff discovered it,19,Holger,882
l53_432,3,answer_C,Holger von Neuhoff discovered it,20,von,149
l53_432,3,answer_C,Holger von Neuhoff discovered it,21,Neuhoff,715
l53_432,3,answer_C,Holger von Neuhoff discovered it,22,discovered,385
l53_432,3,answer_C,Holger von Neuhoff discovered it,23,it,0
l53_432,3,answer_B,It washed up on the shore of Kiel,24,It,0
l53_432,3,answer_B,It washed up on the shore of Kiel,25,washed,346
l53_432,3,answer_B,It washed up on the shore of Kiel,26,up,0
l53_432,3,answer_B,It washed up on the shore of Kiel,27,on,0
l53_432,3,answer_B,It washed up on the shore of Kiel,28,the,190
l53_432,3,answer_B,It washed up on the shore of Kiel,29,shore,328
l53_432,3,answer_B,It washed up on the shore of Kiel,30,of,0
l53_432,3,answer_B,It washed up on the shore of Kiel,31,Kiel,76
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,155
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,0
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,158
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,180
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,0
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,0
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,235
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,0
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,582
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,238
l54_516,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,0
l54_516,5,answer_C,Opposition to polluting the sea,13,Opposition,529
l54_516,5,answer_C,Opposition to polluting the sea,14,to,0
l54_516,5,answer_C,Opposition to polluting the sea,15,polluting,184
l54_516,5,answer_C,Opposition to polluting the sea,16,the,0
l54_516,5,answer_C,Opposition to polluting the sea,17,sea,0
l54_516,5,answer_B,Love for writing,18,Love,0
l54_516,5,answer_B,Love for writing,19,for,409
l54_516,5,answer_B,Love for writing,20,writing,0
l54_516,5,answer_D,Love for museums,21,Love,250
l54_516,5,answer_D,Love for museums,22,for,0
l54_516,5,answer_D,Love for museums,23,museums,0
l54_516,5,answer_A,Open-mindedness,24,Open-mindedness,698
l55_437,2,question,What did Angela's visitor deliver?,1,What,226
l55_437,2,question,What did Angela's visitor deliver?,2,did,0
l55_437,2,question,What did Angela's visitor deliver?,3,Angela's,0
l55_437,2,question,What did Angela's visitor deliver?,4,visitor,0
l55_437,2,question,What did Angela's visitor deliver?,5,deliver?,654
l55_437,2,answer_C,A letter from a museum in Hamburg,6,A,0
